frame,player_id,keypoint,x,y,confidence
246,1,right_ear,547.8128051757812,348.57305908203125,0.7135758399963379
246,1,left_shoulder,599.3173217773438,388.1960144042969,0.9948204755783081
246,1,right_shoulder,527.036865234375,382.6591796875,0.9923375248908997
246,1,left_elbow,630.6253662109375,424.9458312988281,0.9824270009994507
246,1,right_elbow,491.39459228515625,413.302734375,0.9735450148582458
246,1,left_wrist,645.5364379882812,459.2464904785156,0.9627348184585571
246,1,right_wrist,479.21148681640625,458.69378662109375,0.9523827433586121
246,1,left_hip,589.7832641601562,479.7048034667969,0.9967202544212341
246,1,right_hip,535.20361328125,478.6729431152344,0.9962192177772522
246,1,left_knee,618.7120361328125,547.3905639648438,0.9889388084411621
246,1,right_knee,508.19476318359375,546.2880859375,0.9875720739364624
246,1,left_ankle,656.2402954101562,622.2535400390625,0.9542514681816101
246,1,right_ankle,502.86700439453125,622.753173828125,0.9514009952545166
247,1,nose,555.74609375,348.9049987792969,0.9701452255249023
247,1,left_eye,563.7849731445312,342.06549072265625,0.9313384294509888
247,1,right_eye,549.9024658203125,341.7060241699219,0.898577868938446
247,1,left_ear,576.9901733398438,346.2822265625,0.7955541610717773
247,1,right_ear,540.619384765625,345.26116943359375,0.6233635544776917
247,1,left_shoulder,595.042724609375,381.7934875488281,0.9956963062286377
247,1,right_shoulder,517.984375,378.53900146484375,0.9888357520103455
247,1,left_elbow,627.8030395507812,415.9560241699219,0.9866330623626709
247,1,right_elbow,481.25823974609375,408.06756591796875,0.957547128200531
247,1,left_wrist,635.901123046875,451.02093505859375,0.9665033221244812
247,1,right_wrist,463.8055419921875,452.0509033203125,0.9251347780227661
247,1,left_hip,580.7779541015625,477.05975341796875,0.9974203109741211
247,1,right_hip,523.6322021484375,476.74066162109375,0.9960322976112366
247,1,left_knee,613.1708374023438,544.0597534179688,0.990147054195404
247,1,right_knee,506.725341796875,544.6954956054688,0.9851764440536499
247,1,left_ankle,648.0306396484375,615.929931640625,0.9536657333374023
247,1,right_ankle,506.12225341796875,619.203125,0.9397920966148376
248,1,nose,547.5362548828125,340.6873779296875,0.9688800573348999
248,1,left_eye,556.2992553710938,334.1605529785156,0.9316514134407043
248,1,right_eye,541.9149169921875,334.5162048339844,0.8891794681549072
248,1,left_ear,571.6638793945312,338.1748046875,0.8123036026954651
248,1,right_ear,534.1431884765625,337.9625244140625,0.6257537603378296
248,1,left_shoulder,585.98583984375,375.80889892578125,0.9968717694282532
248,1,right_shoulder,516.2689208984375,371.9571228027344,0.9927009344100952
248,1,left_elbow,616.1207885742188,415.5904235839844,0.9903878569602966
248,1,right_elbow,481.7340393066406,401.7799987792969,0.9706336259841919
248,1,left_wrist,627.25439453125,448.0505676269531,0.9781864285469055
248,1,right_wrist,467.92987060546875,445.31927490234375,0.9511426091194153
248,1,left_hip,571.254150390625,466.8626708984375,0.9990367889404297
248,1,right_hip,521.3526000976562,467.32159423828125,0.9984601736068726
248,1,left_knee,599.9627685546875,535.0565795898438,0.9972388744354248
248,1,right_knee,509.48382568359375,542.1259765625,0.996062695980072
248,1,left_ankle,633.8667602539062,607.6195068359375,0.9880545735359192
248,1,right_ankle,510.13623046875,620.7666625976562,0.9855105876922607
249,1,nose,548.185302734375,340.71728515625,0.9689275026321411
249,1,left_eye,557.1312866210938,334.2308044433594,0.9341240525245667
249,1,right_eye,542.5398559570312,334.46917724609375,0.886732280254364
249,1,left_ear,572.7032470703125,338.5621032714844,0.8189591765403748
249,1,right_ear,534.643798828125,338.07049560546875,0.6129788160324097
249,1,left_shoulder,586.7317504882812,376.6988220214844,0.9969348907470703
249,1,right_shoulder,516.5438232421875,372.3126220703125,0.9921338558197021
249,1,left_elbow,615.9509887695312,417.4464111328125,0.9906688332557678
249,1,right_elbow,481.17816162109375,402.4712219238281,0.9676192998886108
249,1,left_wrist,627.1896362304688,448.9783630371094,0.9786041975021362
249,1,right_wrist,468.37591552734375,445.0135803222656,0.9474675059318542
249,1,left_hip,572.3541259765625,467.40679931640625,0.9990015625953674
249,1,right_hip,522.1513671875,467.7707824707031,0.9983239769935608
249,1,left_knee,600.63720703125,535.3427734375,0.9971498847007751
249,1,right_knee,510.1219482421875,542.465576171875,0.9957259893417358
249,1,left_ankle,634.9620971679688,607.6964111328125,0.987647533416748
249,1,right_ankle,511.41046142578125,620.8091430664062,0.9845198392868042
250,1,nose,544.698974609375,336.93548583984375,0.9663081765174866
250,1,left_eye,554.0283203125,330.2978515625,0.9207639694213867
250,1,right_eye,538.6799926757812,330.75738525390625,0.8880004286766052
250,1,left_ear,570.2473754882812,334.0873718261719,0.785024881362915
250,1,right_ear,529.6935424804688,334.11065673828125,0.6370055079460144
250,1,left_shoulder,582.8078002929688,370.2677307128906,0.996399998664856
250,1,right_shoulder,511.74932861328125,369.3339538574219,0.9932616353034973
250,1,left_elbow,613.5369873046875,408.3531188964844,0.9889680743217468
250,1,right_elbow,479.2429504394531,401.8938293457031,0.9745202660560608
250,1,left_wrist,622.9544677734375,443.8013000488281,0.9765143394470215
250,1,right_wrist,464.31781005859375,446.36663818359375,0.9568707346916199
250,1,left_hip,565.3847045898438,459.2914733886719,0.9990654587745667
250,1,right_hip,515.3860473632812,461.0653381347656,0.9986568689346313
250,1,left_knee,591.6591796875,528.1260375976562,0.997517466545105
250,1,right_knee,506.00457763671875,539.0198974609375,0.9968229532241821
250,1,left_ankle,617.88134765625,601.5963745117188,0.989538848400116
250,1,right_ankle,506.865966796875,621.508056640625,0.9880989193916321
251,1,nose,539.1009521484375,332.5953369140625,0.9725080132484436
251,1,left_eye,548.7804565429688,326.0992736816406,0.9317070841789246
251,1,right_eye,533.1851806640625,326.102783203125,0.9161672592163086
251,1,left_ear,564.9334716796875,330.45037841796875,0.7908918857574463
251,1,right_ear,524.1973876953125,329.37957763671875,0.6973056793212891
251,1,left_shoulder,576.566650390625,368.256591796875,0.9959663152694702
251,1,right_shoulder,506.86566162109375,367.20367431640625,0.9943746328353882
251,1,left_elbow,604.3407592773438,407.2640075683594,0.9855111837387085
251,1,right_elbow,475.0167236328125,402.4371643066406,0.9772037267684937
251,1,left_wrist,614.272216796875,441.15478515625,0.9699921011924744
251,1,right_wrist,461.2532653808594,443.0570068359375,0.9584163427352905
251,1,left_hip,561.33349609375,454.349853515625,0.9987583160400391
251,1,right_hip,512.54638671875,455.6809997558594,0.9984666109085083
251,1,left_knee,582.4376831054688,524.2686767578125,0.9966410398483276
251,1,right_knee,497.54595947265625,533.4282836914062,0.9962517619132996
251,1,left_ankle,605.6803588867188,594.9949951171875,0.9863274097442627
251,1,right_ankle,497.32421875,613.0418701171875,0.9857409596443176
252,1,nose,530.5001831054688,333.94873046875,0.9604377150535583
252,1,left_eye,539.5794067382812,327.493896484375,0.9144555330276489
252,1,right_eye,525.4532470703125,327.34490966796875,0.8627512454986572
252,1,left_ear,557.0828247070312,330.6790771484375,0.7962735891342163
252,1,right_ear,519.051025390625,329.700439453125,0.582351803779602
252,1,left_shoulder,572.7479858398438,366.52716064453125,0.9961523413658142
252,1,right_shoulder,502.25531005859375,365.0150146484375,0.9919994473457336
252,1,left_elbow,600.4856567382812,404.052001953125,0.9889786839485168
252,1,right_elbow,471.6521301269531,399.68243408203125,0.9709860682487488
252,1,left_wrist,606.2110595703125,438.1573181152344,0.9758563041687012
252,1,right_wrist,459.66070556640625,445.9627380371094,0.9503354430198669
252,1,left_hip,557.095458984375,453.1555480957031,0.9989321827888489
252,1,right_hip,507.42816162109375,453.27215576171875,0.9983990788459778
252,1,left_knee,578.509033203125,528.60693359375,0.9968024492263794
252,1,right_knee,489.52081298828125,533.91845703125,0.9956511855125427
252,1,left_ankle,601.2949829101562,598.9605712890625,0.9856535792350769
252,1,right_ankle,485.6084899902344,610.8961791992188,0.9830080270767212
253,1,nose,529.3107299804688,334.96417236328125,0.9700688123703003
253,1,left_eye,537.5731811523438,329.0567932128906,0.9318456649780273
253,1,right_eye,523.81787109375,328.57257080078125,0.8945057392120361
253,1,left_ear,551.8272705078125,332.7929382324219,0.8090280294418335
253,1,right_ear,515.441650390625,331.77001953125,0.6194651126861572
253,1,left_shoulder,566.8550415039062,366.7235107421875,0.9963112473487854
253,1,right_shoulder,499.45770263671875,367.15057373046875,0.9929371476173401
253,1,left_elbow,593.8748168945312,404.70281982421875,0.98912513256073
253,1,right_elbow,469.7174072265625,404.63946533203125,0.9731795191764832
253,1,left_wrist,596.336181640625,440.0482482910156,0.9761064648628235
253,1,right_wrist,457.8358459472656,446.189697265625,0.9528996348381042
253,1,left_hip,555.6298828125,454.0337219238281,0.9987432360649109
253,1,right_hip,506.30078125,454.24700927734375,0.9981726408004761
253,1,left_knee,578.23046875,526.999267578125,0.9962118864059448
253,1,right_knee,480.58489990234375,530.845703125,0.9948544502258301
253,1,left_ankle,598.552734375,597.8037109375,0.9834989905357361
253,1,right_ankle,466.9688720703125,606.4273681640625,0.9802972078323364
254,1,nose,527.8253784179688,341.79461669921875,0.9610213041305542
254,1,left_eye,535.8294677734375,335.16180419921875,0.9118219614028931
254,1,right_eye,522.2603149414062,334.9169616699219,0.870324969291687
254,1,left_ear,549.906494140625,339.37030029296875,0.7490496635437012
254,1,right_ear,513.793212890625,338.59307861328125,0.5999642610549927
254,1,left_shoulder,566.6512451171875,371.7137145996094,0.9932189583778381
254,1,right_shoulder,495.58795166015625,372.66656494140625,0.9898192286491394
254,1,left_elbow,592.0615234375,409.88507080078125,0.9816239476203918
254,1,right_elbow,465.35369873046875,416.0037536621094,0.9649826884269714
254,1,left_wrist,591.4974975585938,446.8757019042969,0.9668669104576111
254,1,right_wrist,455.7052307128906,462.8293762207031,0.9463996291160583
254,1,left_hip,553.4114990234375,456.77044677734375,0.9973303079605103
254,1,right_hip,499.297119140625,456.3110046386719,0.9964560866355896
254,1,left_knee,574.8167724609375,527.760009765625,0.9936589598655701
254,1,right_knee,470.64971923828125,528.9763793945312,0.9923087358474731
254,1,left_ankle,594.5962524414062,606.49365234375,0.9756696820259094
254,1,right_ankle,455.99395751953125,610.094970703125,0.9737565517425537
255,1,nose,526.777587890625,344.39788818359375,0.9619095325469971
255,1,left_eye,534.5626831054688,337.8211669921875,0.9149428606033325
255,1,right_eye,521.4637451171875,337.5984191894531,0.8701574802398682
255,1,left_ear,548.2250366210938,341.495361328125,0.7589358687400818
255,1,right_ear,513.2835083007812,340.8124084472656,0.5948562622070312
255,1,left_shoulder,565.6752319335938,372.574462890625,0.9936696887016296
255,1,right_shoulder,495.2044677734375,373.974365234375,0.9898180365562439
255,1,left_elbow,591.4713745117188,411.34515380859375,0.9832507967948914
255,1,right_elbow,465.68597412109375,416.27545166015625,0.9652064442634583
255,1,left_wrist,586.3026123046875,448.99346923828125,0.9692187905311584
255,1,right_wrist,455.3747863769531,459.55743408203125,0.9469305872917175
255,1,left_hip,552.6339111328125,457.13531494140625,0.9974174499511719
255,1,right_hip,498.4674072265625,456.78387451171875,0.9964582324028015
255,1,left_knee,575.401123046875,528.6402587890625,0.9933998584747314
255,1,right_knee,468.1639404296875,530.7947387695312,0.9917230010032654
255,1,left_ankle,595.2638549804688,604.612060546875,0.9736000299453735
255,1,right_ankle,451.2460021972656,609.4473266601562,0.9708533883094788
256,1,nose,520.3187255859375,351.17041015625,0.9633690118789673
256,1,left_eye,526.9148559570312,344.9495849609375,0.916688084602356
256,1,right_eye,515.1327514648438,344.5963439941406,0.869691789150238
256,1,left_ear,539.234619140625,346.8877868652344,0.7874700427055359
256,1,right_ear,507.103759765625,346.8399353027344,0.5766473412513733
256,1,left_shoulder,557.87744140625,377.49951171875,0.9963846206665039
256,1,right_shoulder,489.713623046875,380.8541564941406,0.9918488264083862
256,1,left_elbow,587.1558227539062,418.2545166015625,0.9906982779502869
256,1,right_elbow,458.8297119140625,426.9937744140625,0.9725431799888611
256,1,left_wrist,585.8734130859375,454.46173095703125,0.9771150350570679
256,1,right_wrist,442.64129638671875,476.5737609863281,0.9481770992279053
256,1,left_hip,544.7472534179688,462.5046081542969,0.9988969564437866
256,1,right_hip,493.35589599609375,462.9141845703125,0.9982678890228271
256,1,left_knee,574.0115966796875,534.005126953125,0.995945155620575
256,1,right_knee,457.60595703125,536.972900390625,0.9940177202224731
256,1,left_ankle,591.4130249023438,602.6258544921875,0.9807642698287964
256,1,right_ankle,426.47796630859375,608.7490234375,0.9755215048789978
257,1,nose,512.3134765625,356.24603271484375,0.9787478446960449
257,1,left_eye,520.5755615234375,349.420654296875,0.9514777064323425
257,1,right_eye,506.92962646484375,349.2312927246094,0.9232901334762573
257,1,left_ear,536.5502319335938,353.6239013671875,0.8303353190422058
257,1,right_ear,501.3870849609375,353.0820617675781,0.6305286288261414
257,1,left_shoulder,554.9212036132812,388.98284912109375,0.9961161613464355
257,1,right_shoulder,488.78118896484375,388.9383544921875,0.9914888143539429
257,1,left_elbow,576.4105834960938,430.6666259765625,0.9878588318824768
257,1,right_elbow,459.9378967285156,428.8855285644531,0.9694833755493164
257,1,left_wrist,579.934326171875,469.92572021484375,0.9702812433242798
257,1,right_wrist,439.834228515625,469.11053466796875,0.9426025152206421
257,1,left_hip,541.1024780273438,473.14361572265625,0.9977132081985474
257,1,right_hip,488.86248779296875,471.5354919433594,0.9967796206474304
257,1,left_knee,568.7286987304688,538.39013671875,0.9913235902786255
257,1,right_knee,445.8614501953125,535.4531860351562,0.9882262349128723
257,1,left_ankle,591.8683471679688,604.89990234375,0.9635825753211975
257,1,right_ankle,414.98358154296875,602.5263061523438,0.9562832117080688
258,1,nose,507.8404541015625,365.78692626953125,0.9770078659057617
258,1,left_eye,515.2745361328125,357.91162109375,0.9437178373336792
258,1,right_eye,501.239990234375,358.8834228515625,0.9294476509094238
258,1,left_ear,530.9223022460938,362.07904052734375,0.7961409091949463
258,1,right_ear,495.07891845703125,364.14697265625,0.6748429536819458
258,1,left_shoulder,550.5103759765625,400.94061279296875,0.9945937991142273
258,1,right_shoulder,483.808349609375,398.74169921875,0.9914975762367249
258,1,left_elbow,567.4098510742188,452.959228515625,0.9807688593864441
258,1,right_elbow,454.9520263671875,441.0008544921875,0.9697110652923584
258,1,left_wrist,572.2437744140625,493.58270263671875,0.95424884557724
258,1,right_wrist,437.39129638671875,475.9858703613281,0.9382741451263428
258,1,left_hip,535.5142211914062,479.42755126953125,0.9968274235725403
258,1,right_hip,482.10302734375,476.8074645996094,0.9962579011917114
258,1,left_knee,564.986572265625,542.5341186523438,0.9888156652450562
258,1,right_knee,438.5677490234375,536.2376098632812,0.9872536063194275
258,1,left_ankle,591.1096801757812,604.963623046875,0.9591435194015503
258,1,right_ankle,406.0024719238281,596.5775756835938,0.9561576247215271
259,1,nose,496.79119873046875,367.8263854980469,0.9569175243377686
259,1,left_eye,503.1370849609375,360.2516784667969,0.9054688215255737
259,1,right_eye,491.150634765625,360.90386962890625,0.8648613095283508
259,1,left_ear,516.8721923828125,366.20379638671875,0.7306341528892517
259,1,right_ear,486.1437072753906,368.1605224609375,0.5683109164237976
259,1,left_shoulder,537.4271850585938,404.71343994140625,0.9882644414901733
259,1,right_shoulder,469.7785949707031,403.83367919921875,0.9861775636672974
259,1,left_elbow,563.4920654296875,450.2193603515625,0.9735493063926697
259,1,right_elbow,436.6713562011719,445.7247314453125,0.9626728296279907
259,1,left_wrist,572.03955078125,490.114013671875,0.9574866890907288
259,1,right_wrist,423.6456298828125,483.94512939453125,0.9442383646965027
259,1,left_hip,523.1728515625,479.0260009765625,0.992466390132904
259,1,right_hip,470.09942626953125,477.49591064453125,0.9914058446884155
259,1,left_knee,557.3638916015625,543.2685546875,0.975043773651123
259,1,right_knee,429.4107360839844,540.04296875,0.9728883504867554
259,1,left_ankle,584.8375244140625,609.228271484375,0.9144664406776428
259,1,right_ankle,395.85015869140625,604.4963989257812,0.9120845198631287
260,1,nose,482.47802734375,366.8554382324219,0.9500259160995483
260,1,left_eye,490.0513916015625,359.91943359375,0.8999537825584412
260,1,right_eye,478.78350830078125,359.9562072753906,0.8225885033607483
260,1,left_ear,506.67352294921875,366.1054382324219,0.7586171627044678
260,1,right_ear,477.1178283691406,365.9453125,0.4824993312358856
260,1,left_shoulder,528.0060424804688,403.5738525390625,0.9906052947044373
260,1,right_shoulder,459.37255859375,402.92303466796875,0.9845805764198303
260,1,left_elbow,556.948486328125,444.2374267578125,0.9813641905784607
260,1,right_elbow,428.565185546875,446.55657958984375,0.9590844511985779
260,1,left_wrist,568.0200805664062,478.42498779296875,0.9676191806793213
260,1,right_wrist,416.0250244140625,491.14599609375,0.9404546618461609
260,1,left_hip,514.0706176757812,485.43829345703125,0.994541347026825
260,1,right_hip,460.76300048828125,484.1173095703125,0.9926801919937134
260,1,left_knee,545.974609375,547.8721923828125,0.9805631637573242
260,1,right_knee,417.7862243652344,545.8731079101562,0.9752783179283142
260,1,left_ankle,581.298828125,609.9442138671875,0.9280922412872314
260,1,right_ankle,395.62603759765625,609.0172119140625,0.9182920455932617
261,1,nose,483.8807067871094,366.8367919921875,0.9506210088729858
261,1,left_eye,491.3277587890625,359.7811584472656,0.8997118473052979
261,1,right_eye,479.97003173828125,359.85028076171875,0.8266808390617371
261,1,left_ear,507.4991455078125,365.6605529785156,0.7550075650215149
261,1,right_ear,477.8929138183594,365.676025390625,0.49192753434181213
261,1,left_shoulder,528.3651123046875,403.2048645019531,0.9905843734741211
261,1,right_shoulder,460.00848388671875,402.63824462890625,0.9849494695663452
261,1,left_elbow,556.384521484375,443.983642578125,0.9811313152313232
261,1,right_elbow,429.02191162109375,446.99896240234375,0.9599065780639648
261,1,left_wrist,568.05126953125,475.9599609375,0.9671869874000549
261,1,right_wrist,416.3870849609375,490.4426574707031,0.9412462711334229
261,1,left_hip,514.3316040039062,485.33184814453125,0.9945610165596008
261,1,right_hip,461.182373046875,484.04205322265625,0.992790699005127
261,1,left_knee,546.9900512695312,548.0552368164062,0.9807986617088318
261,1,right_knee,419.2023010253906,545.5596313476562,0.9758478999137878
261,1,left_ankle,582.0636596679688,610.125,0.9293292164802551
261,1,right_ankle,396.4351501464844,608.3228759765625,0.9202435612678528
262,1,nose,475.00665283203125,367.51263427734375,0.9607382416725159
262,1,left_eye,483.10980224609375,361.2609558105469,0.9203782677650452
262,1,right_eye,471.5429382324219,360.6507263183594,0.8621885180473328
262,1,left_ear,498.1783447265625,366.9178466796875,0.7843074798583984
262,1,right_ear,468.298095703125,364.8643798828125,0.5372299551963806
262,1,left_shoulder,514.9752197265625,401.85589599609375,0.9920439720153809
262,1,right_shoulder,450.7441711425781,400.59149169921875,0.9860607385635376
262,1,left_elbow,547.0596313476562,437.9678039550781,0.9825925827026367
262,1,right_elbow,423.6387023925781,445.80401611328125,0.9579294323921204
262,1,left_wrist,557.5084228515625,466.51995849609375,0.9687038064002991
262,1,right_wrist,410.3908386230469,501.52386474609375,0.9379609823226929
262,1,left_hip,501.33740234375,478.61199951171875,0.9944624304771423
262,1,right_hip,451.52032470703125,477.2563781738281,0.9923198819160461
262,1,left_knee,529.6649780273438,544.4989013671875,0.9799479246139526
262,1,right_knee,408.84991455078125,543.1206665039062,0.9732728004455566
262,1,left_ankle,572.30859375,604.767333984375,0.9257062077522278
262,1,right_ankle,396.06768798828125,605.990234375,0.9125498533248901
263,1,nose,461.32611083984375,362.71417236328125,0.9521995782852173
263,1,left_eye,469.3260498046875,356.41497802734375,0.9063351154327393
263,1,right_eye,458.3052978515625,356.70147705078125,0.8238494992256165
263,1,left_ear,484.76318359375,361.74786376953125,0.7808667421340942
263,1,right_ear,456.7028503417969,361.40625,0.47719815373420715
263,1,left_shoulder,502.5684814453125,396.418212890625,0.9925193786621094
263,1,right_shoulder,440.3975830078125,397.61370849609375,0.983913242816925
263,1,left_elbow,538.5836791992188,429.0762634277344,0.9852012991905212
263,1,right_elbow,414.44708251953125,437.0342102050781,0.954145610332489
263,1,left_wrist,550.2866821289062,459.42999267578125,0.9733800888061523
263,1,right_wrist,400.9291687011719,486.284912109375,0.9364220499992371
263,1,left_hip,486.6208190917969,480.44622802734375,0.9952095150947571
263,1,right_hip,439.9584655761719,480.65716552734375,0.992717981338501
263,1,left_knee,508.0758056640625,539.1609497070312,0.9832204580307007
263,1,right_knee,401.4725341796875,543.3323974609375,0.9756179451942444
263,1,left_ankle,550.017822265625,598.723388671875,0.9372220635414124
263,1,right_ankle,395.7186584472656,607.0592041015625,0.9214267134666443
264,1,nose,450.2571716308594,361.919677734375,0.9759343862533569
264,1,left_eye,460.1329650878906,355.63818359375,0.9490647912025452
264,1,right_eye,446.42095947265625,354.4921875,0.9042001366615295
264,1,left_ear,478.4413757324219,358.75323486328125,0.8488835096359253
264,1,right_ear,443.064453125,356.2303161621094,0.5755894780158997
264,1,left_shoulder,494.630859375,390.0860290527344,0.996691107749939
264,1,right_shoulder,426.9962158203125,394.7567138671875,0.990359902381897
264,1,left_elbow,522.8510131835938,419.87725830078125,0.9901756644248962
264,1,right_elbow,405.0906982421875,442.3719787597656,0.9634511470794678
264,1,left_wrist,542.7991943359375,450.0126037597656,0.9754760265350342
264,1,right_wrist,388.070556640625,485.8626708984375,0.9353339672088623
264,1,left_hip,474.27154541015625,480.74053955078125,0.9977793097496033
264,1,right_hip,423.2684020996094,480.7431640625,0.9963366985321045
264,1,left_knee,506.36669921875,544.3969116210938,0.9914674758911133
264,1,right_knee,395.1425476074219,539.1113891601562,0.986615002155304
264,1,left_ankle,531.6652221679688,603.8359985351562,0.9641984105110168
264,1,right_ankle,382.991455078125,598.3120727539062,0.9530301690101624
265,1,nose,440.0246276855469,363.84454345703125,0.9745722413063049
265,1,left_eye,448.8094787597656,358.3801574707031,0.9364851713180542
265,1,right_eye,435.0834045410156,357.4906311035156,0.9215951561927795
265,1,left_ear,465.53668212890625,360.91070556640625,0.806576132774353
265,1,right_ear,429.24639892578125,359.62762451171875,0.688642680644989
265,1,left_shoulder,479.68145751953125,390.536865234375,0.9959918856620789
265,1,right_shoulder,415.0904846191406,400.275146484375,0.9944012761116028
265,1,left_elbow,517.1666259765625,421.0662536621094,0.9856595993041992
265,1,right_elbow,389.544189453125,453.51123046875,0.9787513613700867
265,1,left_wrist,537.4820556640625,448.9555969238281,0.9669954180717468
265,1,right_wrist,376.18365478515625,501.1886901855469,0.9544824361801147
265,1,left_hip,461.3446350097656,478.81298828125,0.9983682036399841
265,1,right_hip,414.8321838378906,483.2104187011719,0.9980148077011108
265,1,left_knee,493.45733642578125,544.7890625,0.9932838678359985
265,1,right_knee,397.64324951171875,559.1085815429688,0.9926438927650452
265,1,left_ankle,484.9104919433594,587.031005859375,0.9705125689506531
265,1,right_ankle,361.933837890625,613.535888671875,0.9685242176055908
266,1,nose,428.5361328125,365.0872497558594,0.9715003371238708
266,1,left_eye,436.2782287597656,360.05712890625,0.9276946187019348
266,1,right_eye,422.8739318847656,358.6479797363281,0.9092438220977783
266,1,left_ear,451.3946228027344,363.2769470214844,0.7987762093544006
266,1,right_ear,416.57452392578125,361.75762939453125,0.6768361330032349
266,1,left_shoulder,468.6656799316406,392.4577941894531,0.9963991641998291
266,1,right_shoulder,403.0339050292969,403.30084228515625,0.9944877028465271
266,1,left_elbow,505.901611328125,416.07354736328125,0.9872226119041443
266,1,right_elbow,376.15972900390625,458.3354187011719,0.97906893491745
266,1,left_wrist,532.8108520507812,440.2757263183594,0.9689536690711975
266,1,right_wrist,361.4190979003906,508.104736328125,0.9542665481567383
266,1,left_hip,451.5127258300781,484.5600891113281,0.9986642599105835
266,1,right_hip,405.7587890625,487.64093017578125,0.998313307762146
266,1,left_knee,476.084228515625,554.83349609375,0.9946763515472412
266,1,right_knee,388.0566711425781,560.371337890625,0.9938836097717285
266,1,left_ankle,454.1341552734375,605.8753051757812,0.9756622910499573
266,1,right_ankle,345.99456787109375,617.3507690429688,0.9733589291572571
267,1,nose,429.1474914550781,365.0140686035156,0.970427930355072
267,1,left_eye,436.7620849609375,360.0483093261719,0.924740195274353
267,1,right_eye,423.5203552246094,358.57586669921875,0.9062514901161194
267,1,left_ear,451.7228088378906,363.3559875488281,0.7946576476097107
267,1,right_ear,417.315185546875,361.7254638671875,0.6744389533996582
267,1,left_shoulder,469.3238220214844,392.66217041015625,0.9963305592536926
267,1,right_shoulder,403.6539001464844,402.9991760253906,0.9944615960121155
267,1,left_elbow,506.202880859375,416.4294128417969,0.9870612621307373
267,1,right_elbow,376.9281311035156,457.6119689941406,0.9792211651802063
267,1,left_wrist,533.7908935546875,441.2519836425781,0.9686344861984253
267,1,right_wrist,361.81939697265625,507.5723876953125,0.9545018672943115
267,1,left_hip,452.0732421875,484.43389892578125,0.9986652135848999
267,1,right_hip,406.4144287109375,487.1567687988281,0.9983264803886414
267,1,left_knee,476.72747802734375,554.3020629882812,0.9947346448898315
267,1,right_knee,389.0214538574219,558.55078125,0.9939974546432495
267,1,left_ankle,454.427490234375,606.2901611328125,0.9760953187942505
267,1,right_ankle,346.8975830078125,615.898681640625,0.9740104079246521
268,1,nose,410.929931640625,372.5941467285156,0.9551165103912354
268,1,left_eye,418.2222900390625,367.7554016113281,0.915488064289093
268,1,right_eye,407.0550842285156,365.89910888671875,0.8037744164466858
268,1,left_ear,436.37017822265625,370.49017333984375,0.8421527743339539
268,1,right_ear,406.10015869140625,368.58819580078125,0.4542607069015503
268,1,left_shoulder,459.671142578125,397.2783203125,0.9976075887680054
268,1,right_shoulder,395.65283203125,408.2455749511719,0.9903557300567627
268,1,left_elbow,501.0516357421875,414.9108581542969,0.9939344525337219
268,1,right_elbow,368.3751525878906,460.8932800292969,0.9655490517616272
268,1,left_wrist,529.41455078125,434.3936462402344,0.9829555749893188
268,1,right_wrist,354.20977783203125,509.8629455566406,0.9365933537483215
268,1,left_hip,443.7204284667969,491.96551513671875,0.9992092251777649
268,1,right_hip,399.27825927734375,493.6678771972656,0.9984003901481628
268,1,left_knee,465.864501953125,551.9195556640625,0.9969569444656372
268,1,right_knee,379.2242431640625,552.982177734375,0.9944349527359009
268,1,left_ankle,438.88568115234375,604.8744506835938,0.9851322770118713
268,1,right_ankle,334.0577392578125,608.5610961914062,0.9781474471092224
269,1,nose,397.7568359375,381.53131103515625,0.9577370285987854
269,1,left_eye,405.2911071777344,376.36322021484375,0.9191809296607971
269,1,right_eye,394.6653747558594,375.482666015625,0.8152741193771362
269,1,left_ear,423.84185791015625,379.51513671875,0.8408171534538269
269,1,right_ear,394.74127197265625,379.0873718261719,0.45179033279418945
269,1,left_shoulder,447.9103088378906,403.1778564453125,0.9974460601806641
269,1,right_shoulder,384.30670166015625,419.0185546875,0.9900132417678833
269,1,left_elbow,496.24090576171875,417.3345642089844,0.9938192963600159
269,1,right_elbow,359.27227783203125,473.8076477050781,0.9658492207527161
269,1,left_wrist,520.9944458007812,425.6230163574219,0.9831563830375671
269,1,right_wrist,346.8412170410156,518.3895874023438,0.9369784593582153
269,1,left_hip,436.09295654296875,493.88995361328125,0.9991313815116882
269,1,right_hip,390.31854248046875,498.59234619140625,0.9982773065567017
269,1,left_knee,457.5085754394531,548.6007690429688,0.996715784072876
269,1,right_knee,360.7184143066406,558.5685424804688,0.994010329246521
269,1,left_ankle,444.8233947753906,606.6256103515625,0.983479380607605
269,1,right_ankle,322.733642578125,623.7361450195312,0.975499153137207
270,1,nose,383.2151794433594,386.6147766113281,0.9497754573822021
270,1,left_eye,390.8397521972656,381.652099609375,0.911977231502533
270,1,right_eye,380.9134521484375,381.16973876953125,0.7817668914794922
270,1,left_ear,410.385498046875,385.7790222167969,0.8350557684898376
270,1,right_ear,381.4402160644531,385.878662109375,0.4148530662059784
270,1,left_shoulder,434.46405029296875,407.25469970703125,0.996960461139679
270,1,right_shoulder,369.7124328613281,427.4771728515625,0.9874172210693359
270,1,left_elbow,483.967529296875,410.48297119140625,0.9931334853172302
